doc_id,chunk_id,chunk_file,source_url
DOC001,DOC001_chunk_16,/Users/balupillai/Development/TaxTech/TP/TP1-Intercompany-Price-Policy/kb_text_chunks/DOC001_chunk_16.txt,https://www.oecd.org/content/dam/oecd/en/publications/reports/2022/01/oecd-transfer-pricing-guidelines-for-multinational-enterprises-and-tax-administrations-2022_57104b3a/0e655865-en.pdf
DOC001,DOC001_chunk_17,/Users/balupillai/Development/TaxTech/TP/TP1-Intercompany-Price-Policy/kb_text_chunks/DOC001_chunk_17.txt,https://www.oecd.org/content/dam/oecd/en/publications/reports/2022/01/oecd-transfer-pricing-guidelines-for-multinational-enterprises-and-tax-administrations-2022_57104b3a/0e655865-en.pdf
DOC001,DOC001_chunk_18,/Users/balupillai/Development/TaxTech/TP/TP1-Intercompany-Price-Policy/kb_text_chunks/DOC001_chunk_18.txt,https://www.oecd.org/content/dam/oecd/en/publications/reports/2022/01/oecd-transfer-pricing-guidelines-for-multinational-enterprises-and-tax-administrations-2022_57104b3a/0e655865-en.pdf
DOC001,DOC001_chunk_19,/Users/balupillai/Development/TaxTech/TP/TP1-Intercompany-Price-Policy/kb_text_chunks/DOC001_chunk_19.txt,https://www.oecd.org/content/dam/oecd/en/publications/reports/2022/01/oecd-transfer-pricing-guidelines-for-multinational-enterprises-and-tax-administrations-2022_57104b3a/0e655865-en.pdf
DOC001,DOC001_chunk_20,/Users/balupillai/Development/TaxTech/TP/TP1-Intercompany-Price-Policy/kb_text_chunks/DOC001_chunk_20.txt,https://www.oecd.org/content/dam/oecd/en/publications/reports/2022/01/oecd-transfer-pricing-guidelines-for-multinational-enterprises-and-tax-administrations-2022_57104b3a/0e655865-en.pdf
DOC001,DOC001_chunk_21,/Users/balupillai/Development/TaxTech/TP/TP1-Intercompany-Price-Policy/kb_text_chunks/DOC001_chunk_21.txt,https://www.oecd.org/content/dam/oecd/en/publications/reports/2022/01/oecd-transfer-pricing-guidelines-for-multinational-enterprises-and-tax-administrations-2022_57104b3a/0e655865-en.pdf
DOC001,DOC001_chunk_22,/Users/balupillai/Development/TaxTech/TP/TP1-Intercompany-Price-Policy/kb_text_chunks/DOC001_chunk_22.txt,https://www.oecd.org/content/dam/oecd/en/publications/reports/2022/01/oecd-transfer-pricing-guidelines-for-multinational-enterprises-and-tax-administrations-2022_57104b3a/0e655865-en.pdf
DOC001,DOC001_chunk_23,/Users/balupillai/Development/TaxTech/TP/TP1-Intercompany-Price-Policy/kb_text_chunks/DOC001_chunk_23.txt,https://www.oecd.org/content/dam/oecd/en/publications/reports/2022/01/oecd-transfer-pricing-guidelines-for-multinational-enterprises-and-tax-administrations-2022_57104b3a/0e655865-en.pdf
DOC001,DOC001_chunk_24,/Users/balupillai/Development/TaxTech/TP/TP1-Intercompany-Price-Policy/kb_text_chunks/DOC001_chunk_24.txt,https://www.oecd.org/content/dam/oecd/en/publications/reports/2022/01/oecd-transfer-pricing-guidelines-for-multinational-enterprises-and-tax-administrations-2022_57104b3a/0e655865-en.pdf
DOC001,DOC001_chunk_25,/Users/balupillai/Development/TaxTech/TP/TP1-Intercompany-Price-Policy/kb_text_chunks/DOC001_chunk_25.txt,https://www.oecd.org/content/dam/oecd/en/publications/reports/2022/01/oecd-transfer-pricing-guidelines-for-multinational-enterprises-and-tax-administrations-2022_57104b3a/0e655865-en.pdf
DOC001,DOC001_chunk_26,/Users/balupillai/Development/TaxTech/TP/TP1-Intercompany-Price-Policy/kb_text_chunks/DOC001_chunk_26.txt,https://www.oecd.org/content/dam/oecd/en/publications/reports/2022/01/oecd-transfer-pricing-guidelines-for-multinational-enterprises-and-tax-administrations-2022_57104b3a/0e655865-en.pdf
DOC001,DOC001_chunk_27,/Users/balupillai/Development/TaxTech/TP/TP1-Intercompany-Price-Policy/kb_text_chunks/DOC001_chunk_27.txt,https://www.oecd.org/content/dam/oecd/en/publications/reports/2022/01/oecd-transfer-pricing-guidelines-for-multinational-enterprises-and-tax-administrations-2022_57104b3a/0e655865-en.pdf
DOC001,DOC001_chunk_28,/Users/balupillai/Development/TaxTech/TP/TP1-Intercompany-Price-Policy/kb_text_chunks/DOC001_chunk_28.txt,https://www.oecd.org/content/dam/oecd/en/publications/reports/2022/01/oecd-transfer-pricing-guidelines-for-multinational-enterprises-and-tax-administrations-2022_57104b3a/0e655865-en.pdf
DOC001,DOC001_chunk_29,/Users/balupillai/Development/TaxTech/TP/TP1-Intercompany-Price-Policy/kb_text_chunks/DOC001_chunk_29.txt,https://www.oecd.org/content/dam/oecd/en/publications/reports/2022/01/oecd-transfer-pricing-guidelines-for-multinational-enterprises-and-tax-administrations-2022_57104b3a/0e655865-en.pdf
DOC001,DOC001_chunk_30,/Users/balupillai/Development/TaxTech/TP/TP1-Intercompany-Price-Policy/kb_text_chunks/DOC001_chunk_30.txt,https://www.oecd.org/content/dam/oecd/en/publications/reports/2022/01/oecd-transfer-pricing-guidelines-for-multinational-enterprises-and-tax-administrations-2022_57104b3a/0e655865-en.pdf
DOC001,DOC001_chunk_31,/Users/balupillai/Development/TaxTech/TP/TP1-Intercompany-Price-Policy/kb_text_chunks/DOC001_chunk_31.txt,https://www.oecd.org/content/dam/oecd/en/publications/reports/2022/01/oecd-transfer-pricing-guidelines-for-multinational-enterprises-and-tax-administrations-2022_57104b3a/0e655865-en.pdf
DOC001,DOC001_chunk_32,/Users/balupillai/Development/TaxTech/TP/TP1-Intercompany-Price-Policy/kb_text_chunks/DOC001_chunk_32.txt,https://www.oecd.org/content/dam/oecd/en/publications/reports/2022/01/oecd-transfer-pricing-guidelines-for-multinational-enterprises-and-tax-administrations-2022_57104b3a/0e655865-en.pdf
DOC001,DOC001_chunk_33,/Users/balupillai/Development/TaxTech/TP/TP1-Intercompany-Price-Policy/kb_text_chunks/DOC001_chunk_33.txt,https://www.oecd.org/content/dam/oecd/en/publications/reports/2022/01/oecd-transfer-pricing-guidelines-for-multinational-enterprises-and-tax-administrations-2022_57104b3a/0e655865-en.pdf
DOC001,DOC001_chunk_34,/Users/balupillai/Development/TaxTech/TP/TP1-Intercompany-Price-Policy/kb_text_chunks/DOC001_chunk_34.txt,https://www.oecd.org/content/dam/oecd/en/publications/reports/2022/01/oecd-transfer-pricing-guidelines-for-multinational-enterprises-and-tax-administrations-2022_57104b3a/0e655865-en.pdf
DOC001,DOC001_chunk_35,/Users/balupillai/Development/TaxTech/TP/TP1-Intercompany-Price-Policy/kb_text_chunks/DOC001_chunk_35.txt,https://www.oecd.org/content/dam/oecd/en/publications/reports/2022/01/oecd-transfer-pricing-guidelines-for-multinational-enterprises-and-tax-administrations-2022_57104b3a/0e655865-en.pdf
DOC001,DOC001_chunk_36,/Users/balupillai/Development/TaxTech/TP/TP1-Intercompany-Price-Policy/kb_text_chunks/DOC001_chunk_36.txt,https://www.oecd.org/content/dam/oecd/en/publications/reports/2022/01/oecd-transfer-pricing-guidelines-for-multinational-enterprises-and-tax-administrations-2022_57104b3a/0e655865-en.pdf
DOC001,DOC001_chunk_37,/Users/balupillai/Development/TaxTech/TP/TP1-Intercompany-Price-Policy/kb_text_chunks/DOC001_chunk_37.txt,https://www.oecd.org/content/dam/oecd/en/publications/reports/2022/01/oecd-transfer-pricing-guidelines-for-multinational-enterprises-and-tax-administrations-2022_57104b3a/0e655865-en.pdf
DOC001,DOC001_chunk_38,/Users/balupillai/Development/TaxTech/TP/TP1-Intercompany-Price-Policy/kb_text_chunks/DOC001_chunk_38.txt,https://www.oecd.org/content/dam/oecd/en/publications/reports/2022/01/oecd-transfer-pricing-guidelines-for-multinational-enterprises-and-tax-administrations-2022_57104b3a/0e655865-en.pdf
DOC001,DOC001_chunk_39,/Users/balupillai/Development/TaxTech/TP/TP1-Intercompany-Price-Policy/kb_text_chunks/DOC001_chunk_39.txt,https://www.oecd.org/content/dam/oecd/en/publications/reports/2022/01/oecd-transfer-pricing-guidelines-for-multinational-enterprises-and-tax-administrations-2022_57104b3a/0e655865-en.pdf
DOC001,DOC001_chunk_40,/Users/balupillai/Development/TaxTech/TP/TP1-Intercompany-Price-Policy/kb_text_chunks/DOC001_chunk_40.txt,https://www.oecd.org/content/dam/oecd/en/publications/reports/2022/01/oecd-transfer-pricing-guidelines-for-multinational-enterprises-and-tax-administrations-2022_57104b3a/0e655865-en.pdf
DOC001,DOC001_chunk_41,/Users/balupillai/Development/TaxTech/TP/TP1-Intercompany-Price-Policy/kb_text_chunks/DOC001_chunk_41.txt,https://www.oecd.org/content/dam/oecd/en/publications/reports/2022/01/oecd-transfer-pricing-guidelines-for-multinational-enterprises-and-tax-administrations-2022_57104b3a/0e655865-en.pdf
DOC001,DOC001_chunk_42,/Users/balupillai/Development/TaxTech/TP/TP1-Intercompany-Price-Policy/kb_text_chunks/DOC001_chunk_42.txt,https://www.oecd.org/content/dam/oecd/en/publications/reports/2022/01/oecd-transfer-pricing-guidelines-for-multinational-enterprises-and-tax-administrations-2022_57104b3a/0e655865-en.pdf
DOC001,DOC001_chunk_43,/Users/balupillai/Development/TaxTech/TP/TP1-Intercompany-Price-Policy/kb_text_chunks/DOC001_chunk_43.txt,https://www.oecd.org/content/dam/oecd/en/publications/reports/2022/01/oecd-transfer-pricing-guidelines-for-multinational-enterprises-and-tax-administrations-2022_57104b3a/0e655865-en.pdf
DOC001,DOC001_chunk_44,/Users/balupillai/Development/TaxTech/TP/TP1-Intercompany-Price-Policy/kb_text_chunks/DOC001_chunk_44.txt,https://www.oecd.org/content/dam/oecd/en/publications/reports/2022/01/oecd-transfer-pricing-guidelines-for-multinational-enterprises-and-tax-administrations-2022_57104b3a/0e655865-en.pdf
DOC001,DOC001_chunk_45,/Users/balupillai/Development/TaxTech/TP/TP1-Intercompany-Price-Policy/kb_text_chunks/DOC001_chunk_45.txt,https://www.oecd.org/content/dam/oecd/en/publications/reports/2022/01/oecd-transfer-pricing-guidelines-for-multinational-enterprises-and-tax-administrations-2022_57104b3a/0e655865-en.pdf
DOC001,DOC001_chunk_46,/Users/balupillai/Development/TaxTech/TP/TP1-Intercompany-Price-Policy/kb_text_chunks/DOC001_chunk_46.txt,https://www.oecd.org/content/dam/oecd/en/publications/reports/2022/01/oecd-transfer-pricing-guidelines-for-multinational-enterprises-and-tax-administrations-2022_57104b3a/0e655865-en.pdf
DOC001,DOC001_chunk_47,/Users/balupillai/Development/TaxTech/TP/TP1-Intercompany-Price-Policy/kb_text_chunks/DOC001_chunk_47.txt,https://www.oecd.org/content/dam/oecd/en/publications/reports/2022/01/oecd-transfer-pricing-guidelines-for-multinational-enterprises-and-tax-administrations-2022_57104b3a/0e655865-en.pdf
DOC001,DOC001_chunk_48,/Users/balupillai/Development/TaxTech/TP/TP1-Intercompany-Price-Policy/kb_text_chunks/DOC001_chunk_48.txt,https://www.oecd.org/content/dam/oecd/en/publications/reports/2022/01/oecd-transfer-pricing-guidelines-for-multinational-enterprises-and-tax-administrations-2022_57104b3a/0e655865-en.pdf
DOC001,DOC001_chunk_49,/Users/balupillai/Development/TaxTech/TP/TP1-Intercompany-Price-Policy/kb_text_chunks/DOC001_chunk_49.txt,https://www.oecd.org/content/dam/oecd/en/publications/reports/2022/01/oecd-transfer-pricing-guidelines-for-multinational-enterprises-and-tax-administrations-2022_57104b3a/0e655865-en.pdf
DOC001,DOC001_chunk_50,/Users/balupillai/Development/TaxTech/TP/TP1-Intercompany-Price-Policy/kb_text_chunks/DOC001_chunk_50.txt,https://www.oecd.org/content/dam/oecd/en/publications/reports/2022/01/oecd-transfer-pricing-guidelines-for-multinational-enterprises-and-tax-administrations-2022_57104b3a/0e655865-en.pdf
DOC001,DOC001_chunk_51,/Users/balupillai/Development/TaxTech/TP/TP1-Intercompany-Price-Policy/kb_text_chunks/DOC001_chunk_51.txt,https://www.oecd.org/content/dam/oecd/en/publications/reports/2022/01/oecd-transfer-pricing-guidelines-for-multinational-enterprises-and-tax-administrations-2022_57104b3a/0e655865-en.pdf
DOC001,DOC001_chunk_52,/Users/balupillai/Development/TaxTech/TP/TP1-Intercompany-Price-Policy/kb_text_chunks/DOC001_chunk_52.txt,https://www.oecd.org/content/dam/oecd/en/publications/reports/2022/01/oecd-transfer-pricing-guidelines-for-multinational-enterprises-and-tax-administrations-2022_57104b3a/0e655865-en.pdf
DOC001,DOC001_chunk_53,/Users/balupillai/Development/TaxTech/TP/TP1-Intercompany-Price-Policy/kb_text_chunks/DOC001_chunk_53.txt,https://www.oecd.org/content/dam/oecd/en/publications/reports/2022/01/oecd-transfer-pricing-guidelines-for-multinational-enterprises-and-tax-administrations-2022_57104b3a/0e655865-en.pdf
DOC001,DOC001_chunk_54,/Users/balupillai/Development/TaxTech/TP/TP1-Intercompany-Price-Policy/kb_text_chunks/DOC001_chunk_54.txt,https://www.oecd.org/content/dam/oecd/en/publications/reports/2022/01/oecd-transfer-pricing-guidelines-for-multinational-enterprises-and-tax-administrations-2022_57104b3a/0e655865-en.pdf
DOC001,DOC001_chunk_55,/Users/balupillai/Development/TaxTech/TP/TP1-Intercompany-Price-Policy/kb_text_chunks/DOC001_chunk_55.txt,https://www.oecd.org/content/dam/oecd/en/publications/reports/2022/01/oecd-transfer-pricing-guidelines-for-multinational-enterprises-and-tax-administrations-2022_57104b3a/0e655865-en.pdf
DOC001,DOC001_chunk_56,/Users/balupillai/Development/TaxTech/TP/TP1-Intercompany-Price-Policy/kb_text_chunks/DOC001_chunk_56.txt,https://www.oecd.org/content/dam/oecd/en/publications/reports/2022/01/oecd-transfer-pricing-guidelines-for-multinational-enterprises-and-tax-administrations-2022_57104b3a/0e655865-en.pdf
DOC001,DOC001_chunk_57,/Users/balupillai/Development/TaxTech/TP/TP1-Intercompany-Price-Policy/kb_text_chunks/DOC001_chunk_57.txt,https://www.oecd.org/content/dam/oecd/en/publications/reports/2022/01/oecd-transfer-pricing-guidelines-for-multinational-enterprises-and-tax-administrations-2022_57104b3a/0e655865-en.pdf
DOC001,DOC001_chunk_58,/Users/balupillai/Development/TaxTech/TP/TP1-Intercompany-Price-Policy/kb_text_chunks/DOC001_chunk_58.txt,https://www.oecd.org/content/dam/oecd/en/publications/reports/2022/01/oecd-transfer-pricing-guidelines-for-multinational-enterprises-and-tax-administrations-2022_57104b3a/0e655865-en.pdf
DOC001,DOC001_chunk_59,/Users/balupillai/Development/TaxTech/TP/TP1-Intercompany-Price-Policy/kb_text_chunks/DOC001_chunk_59.txt,https://www.oecd.org/content/dam/oecd/en/publications/reports/2022/01/oecd-transfer-pricing-guidelines-for-multinational-enterprises-and-tax-administrations-2022_57104b3a/0e655865-en.pdf
DOC001,DOC001_chunk_60,/Users/balupillai/Development/TaxTech/TP/TP1-Intercompany-Price-Policy/kb_text_chunks/DOC001_chunk_60.txt,https://www.oecd.org/content/dam/oecd/en/publications/reports/2022/01/oecd-transfer-pricing-guidelines-for-multinational-enterprises-and-tax-administrations-2022_57104b3a/0e655865-en.pdf
DOC001,DOC001_chunk_61,/Users/balupillai/Development/TaxTech/TP/TP1-Intercompany-Price-Policy/kb_text_chunks/DOC001_chunk_61.txt,https://www.oecd.org/content/dam/oecd/en/publications/reports/2022/01/oecd-transfer-pricing-guidelines-for-multinational-enterprises-and-tax-administrations-2022_57104b3a/0e655865-en.pdf
DOC001,DOC001_chunk_62,/Users/balupillai/Development/TaxTech/TP/TP1-Intercompany-Price-Policy/kb_text_chunks/DOC001_chunk_62.txt,https://www.oecd.org/content/dam/oecd/en/publications/reports/2022/01/oecd-transfer-pricing-guidelines-for-multinational-enterprises-and-tax-administrations-2022_57104b3a/0e655865-en.pdf
DOC001,DOC001_chunk_63,/Users/balupillai/Development/TaxTech/TP/TP1-Intercompany-Price-Policy/kb_text_chunks/DOC001_chunk_63.txt,https://www.oecd.org/content/dam/oecd/en/publications/reports/2022/01/oecd-transfer-pricing-guidelines-for-multinational-enterprises-and-tax-administrations-2022_57104b3a/0e655865-en.pdf
DOC001,DOC001_chunk_64,/Users/balupillai/Development/TaxTech/TP/TP1-Intercompany-Price-Policy/kb_text_chunks/DOC001_chunk_64.txt,https://www.oecd.org/content/dam/oecd/en/publications/reports/2022/01/oecd-transfer-pricing-guidelines-for-multinational-enterprises-and-tax-administrations-2022_57104b3a/0e655865-en.pdf
DOC001,DOC001_chunk_65,/Users/balupillai/Development/TaxTech/TP/TP1-Intercompany-Price-Policy/kb_text_chunks/DOC001_chunk_65.txt,https://www.oecd.org/content/dam/oecd/en/publications/reports/2022/01/oecd-transfer-pricing-guidelines-for-multinational-enterprises-and-tax-administrations-2022_57104b3a/0e655865-en.pdf
DOC001,DOC001_chunk_66,/Users/balupillai/Development/TaxTech/TP/TP1-Intercompany-Price-Policy/kb_text_chunks/DOC001_chunk_66.txt,https://www.oecd.org/content/dam/oecd/en/publications/reports/2022/01/oecd-transfer-pricing-guidelines-for-multinational-enterprises-and-tax-administrations-2022_57104b3a/0e655865-en.pdf
DOC001,DOC001_chunk_67,/Users/balupillai/Development/TaxTech/TP/TP1-Intercompany-Price-Policy/kb_text_chunks/DOC001_chunk_67.txt,https://www.oecd.org/content/dam/oecd/en/publications/reports/2022/01/oecd-transfer-pricing-guidelines-for-multinational-enterprises-and-tax-administrations-2022_57104b3a/0e655865-en.pdf
DOC001,DOC001_chunk_68,/Users/balupillai/Development/TaxTech/TP/TP1-Intercompany-Price-Policy/kb_text_chunks/DOC001_chunk_68.txt,https://www.oecd.org/content/dam/oecd/en/publications/reports/2022/01/oecd-transfer-pricing-guidelines-for-multinational-enterprises-and-tax-administrations-2022_57104b3a/0e655865-en.pdf
DOC001,DOC001_chunk_69,/Users/balupillai/Development/TaxTech/TP/TP1-Intercompany-Price-Policy/kb_text_chunks/DOC001_chunk_69.txt,https://www.oecd.org/content/dam/oecd/en/publications/reports/2022/01/oecd-transfer-pricing-guidelines-for-multinational-enterprises-and-tax-administrations-2022_57104b3a/0e655865-en.pdf
DOC001,DOC001_chunk_70,/Users/balupillai/Development/TaxTech/TP/TP1-Intercompany-Price-Policy/kb_text_chunks/DOC001_chunk_70.txt,https://www.oecd.org/content/dam/oecd/en/publications/reports/2022/01/oecd-transfer-pricing-guidelines-for-multinational-enterprises-and-tax-administrations-2022_57104b3a/0e655865-en.pdf
DOC001,DOC001_chunk_71,/Users/balupillai/Development/TaxTech/TP/TP1-Intercompany-Price-Policy/kb_text_chunks/DOC001_chunk_71.txt,https://www.oecd.org/content/dam/oecd/en/publications/reports/2022/01/oecd-transfer-pricing-guidelines-for-multinational-enterprises-and-tax-administrations-2022_57104b3a/0e655865-en.pdf
DOC001,DOC001_chunk_72,/Users/balupillai/Development/TaxTech/TP/TP1-Intercompany-Price-Policy/kb_text_chunks/DOC001_chunk_72.txt,https://www.oecd.org/content/dam/oecd/en/publications/reports/2022/01/oecd-transfer-pricing-guidelines-for-multinational-enterprises-and-tax-administrations-2022_57104b3a/0e655865-en.pdf
DOC001,DOC001_chunk_73,/Users/balupillai/Development/TaxTech/TP/TP1-Intercompany-Price-Policy/kb_text_chunks/DOC001_chunk_73.txt,https://www.oecd.org/content/dam/oecd/en/publications/reports/2022/01/oecd-transfer-pricing-guidelines-for-multinational-enterprises-and-tax-administrations-2022_57104b3a/0e655865-en.pdf
DOC001,DOC001_chunk_74,/Users/balupillai/Development/TaxTech/TP/TP1-Intercompany-Price-Policy/kb_text_chunks/DOC001_chunk_74.txt,https://www.oecd.org/content/dam/oecd/en/publications/reports/2022/01/oecd-transfer-pricing-guidelines-for-multinational-enterprises-and-tax-administrations-2022_57104b3a/0e655865-en.pdf
DOC001,DOC001_chunk_75,/Users/balupillai/Development/TaxTech/TP/TP1-Intercompany-Price-Policy/kb_text_chunks/DOC001_chunk_75.txt,https://www.oecd.org/content/dam/oecd/en/publications/reports/2022/01/oecd-transfer-pricing-guidelines-for-multinational-enterprises-and-tax-administrations-2022_57104b3a/0e655865-en.pdf
DOC001,DOC001_chunk_76,/Users/balupillai/Development/TaxTech/TP/TP1-Intercompany-Price-Policy/kb_text_chunks/DOC001_chunk_76.txt,https://www.oecd.org/content/dam/oecd/en/publications/reports/2022/01/oecd-transfer-pricing-guidelines-for-multinational-enterprises-and-tax-administrations-2022_57104b3a/0e655865-en.pdf
DOC001,DOC001_chunk_77,/Users/balupillai/Development/TaxTech/TP/TP1-Intercompany-Price-Policy/kb_text_chunks/DOC001_chunk_77.txt,https://www.oecd.org/content/dam/oecd/en/publications/reports/2022/01/oecd-transfer-pricing-guidelines-for-multinational-enterprises-and-tax-administrations-2022_57104b3a/0e655865-en.pdf
DOC001,DOC001_chunk_78,/Users/balupillai/Development/TaxTech/TP/TP1-Intercompany-Price-Policy/kb_text_chunks/DOC001_chunk_78.txt,https://www.oecd.org/content/dam/oecd/en/publications/reports/2022/01/oecd-transfer-pricing-guidelines-for-multinational-enterprises-and-tax-administrations-2022_57104b3a/0e655865-en.pdf
DOC001,DOC001_chunk_79,/Users/balupillai/Development/TaxTech/TP/TP1-Intercompany-Price-Policy/kb_text_chunks/DOC001_chunk_79.txt,https://www.oecd.org/content/dam/oecd/en/publications/reports/2022/01/oecd-transfer-pricing-guidelines-for-multinational-enterprises-and-tax-administrations-2022_57104b3a/0e655865-en.pdf
DOC001,DOC001_chunk_80,/Users/balupillai/Development/TaxTech/TP/TP1-Intercompany-Price-Policy/kb_text_chunks/DOC001_chunk_80.txt,https://www.oecd.org/content/dam/oecd/en/publications/reports/2022/01/oecd-transfer-pricing-guidelines-for-multinational-enterprises-and-tax-administrations-2022_57104b3a/0e655865-en.pdf
DOC001,DOC001_chunk_81,/Users/balupillai/Development/TaxTech/TP/TP1-Intercompany-Price-Policy/kb_text_chunks/DOC001_chunk_81.txt,https://www.oecd.org/content/dam/oecd/en/publications/reports/2022/01/oecd-transfer-pricing-guidelines-for-multinational-enterprises-and-tax-administrations-2022_57104b3a/0e655865-en.pdf
DOC001,DOC001_chunk_82,/Users/balupillai/Development/TaxTech/TP/TP1-Intercompany-Price-Policy/kb_text_chunks/DOC001_chunk_82.txt,https://www.oecd.org/content/dam/oecd/en/publications/reports/2022/01/oecd-transfer-pricing-guidelines-for-multinational-enterprises-and-tax-administrations-2022_57104b3a/0e655865-en.pdf
DOC001,DOC001_chunk_83,/Users/balupillai/Development/TaxTech/TP/TP1-Intercompany-Price-Policy/kb_text_chunks/DOC001_chunk_83.txt,https://www.oecd.org/content/dam/oecd/en/publications/reports/2022/01/oecd-transfer-pricing-guidelines-for-multinational-enterprises-and-tax-administrations-2022_57104b3a/0e655865-en.pdf
DOC001,DOC001_chunk_84,/Users/balupillai/Development/TaxTech/TP/TP1-Intercompany-Price-Policy/kb_text_chunks/DOC001_chunk_84.txt,https://www.oecd.org/content/dam/oecd/en/publications/reports/2022/01/oecd-transfer-pricing-guidelines-for-multinational-enterprises-and-tax-administrations-2022_57104b3a/0e655865-en.pdf
